# stan_version_major = 2
# stan_version_minor = 21
# stan_version_patch = 0
# model = noname_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = noname_1.data.R
# init = 2 (Default)
# random
#   seed = 8675309
# output
#   file = noname_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,tau,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,y_hat.1,y_hat.2,y_hat.3,y_hat.4,y_hat.5,y_hat.6,y_hat.7,y_hat.8
-25.6727,0.422762,0.231856,4,15,0,27.9094,4.47827,5.71597,5.00093,2.08226,3.94333,7.11882,20.1435,-0.546206,-3.91288,7.79122,-4.80245,-3.39662,-3.78569,-3.31689,-5.8757,-3.32671,-5.62239,-3.83665,10.0286,15.1806,-5.2871,-0.275952,27.5604,0.27477,-0.693133,-5.51233
-20.7871,0.769376,0.231856,4,15,0,31.7909,1.97066,6.66177,18.7336,9.93543,8.27113,6.3476,0.508626,0.507001,6.1245,-1.75304,-3.8178,-3.24025,-3.93965,-3.31859,-3.13021,-3.31784,-3.92666,-4.1012,12.2356,9.88462,2.01296,1.80299,-17.0106,-2.36506,10.79,-7.74183
-18.8043,0.965208,0.231856,4,31,0,24.2586,4.98362,3.53751,-1.35911,-2.69243,0.712306,2.76203,4.27474,1.28218,6.59117,4.64478,-5.54245,-3.79316,-3.71844,-3.39105,-3.28791,-3.31716,-3.87233,-3.8928,-11.2561,-0.0748709,-1.24926,17.7288,13.006,8.79422,24.4728,23.201
-22.3462,0.97582,0.231856,4,15,0,24.5377,-3.37062,9.25009,7.28697,6.1089,-6.34755,5.48921,-7.58151,1.10514,6.17259,6.72113,-4.58039,-3.2394,-3.71341,-3.32627,-3.38355,-3.31688,-3.92096,-3.85231,15.4137,-1.38984,6.50625,23.8129,-11.4174,0.797681,4.54432,3.35281
-26.3796,0.992431,0.231856,5,31,0,30.0808,-3.7608,7.34588,-8.82357,4.73267,-9.8315,5.25396,-6.85336,-15.1556,-4.78552,3.76608,-6.64027,-3.2749,-3.78268,-3.32943,-3.32766,-4.39536,-5.81742,-3.91394,11.256,-2.32673,-17.4391,17.0988,-16.8968,-27.187,-20.4694,-5.99791
-25.7424,0.959726,0.231856,4,15,0,30.4402,-5.04854,7.40252,-13.4452,1.66385,-9.03512,2.17092,-3.77527,-14.9831,0.883257,-3.58774,-7.4441,-3.42226,-3.76267,-3.4132,-3.16371,-4.37245,-4.68644,-4.18428,3.03796,11.0489,-0.615349,-11.0218,2.17079,5.87476,-17.7214,-35.1012
-19.1245,0.953781,0.231856,4,31,0,30.0863,8.77149,5.81785,15.0146,3.46228,7.17888,2.12482,1.66063,10.1687,9.4369,4.20007,-4.0017,-3.32448,-3.89389,-3.41505,-3.15986,-3.66421,-3.58816,-3.9032,21.4254,13.8359,-5.30201,8.09567,6.42226,0.0255675,13.0812,44.0295
-18.5548,0.90318,0.231856,4,15,0,22.5257,3.37458,4.41808,5.01694,8.95377,5.16591,6.81443,6.65053,10.8496,11.0794,7.948,-4.80081,-3.22607,-3.82177,-3.31698,-3.47746,-3.71772,-3.461,-3.83465,8.36079,4.83571,22.0456,17.5916,10.7103,26.5735,24.9274,18.4632
-16.482,0.458321,0.231856,4,19,0,24.5377,5.29521,5.28549,4.77494,1.73608,4.23818,3.05943,3.95732,0.788394,6.41427,1.84051,-4.82566,-3.41771,-3.79385,-3.381,-3.26786,-3.31702,-3.89267,-3.96859,7.14107,-6.87651,-7.98318,-1.86728,19.8801,6.64738,-6.95824,-13.2439
-19.79,0.959405,0.231856,3,15,0,23.754,4.36475,8.42487,5.98862,10.8828,3.62408,8.57763,0.962689,3.92241,2.96389,1.92986,-4.70366,-3.26308,-3.77723,-3.32712,-3.13994,-3.35213,-4.35195,-3.9658,-6.22205,20.1472,-7.33143,4.8214,4.38944,-15.6662,17.595,-23.1284
-20.2992,0.90718,0.231856,4,15,0,23.902,3.37935,4.78505,-3.44759,-4.4302,6.95416,-2.75798,5.54414,1.44801,6.23554,5.03251,-5.82466,-3.99407,-3.88505,-3.7103,-3.38052,-3.31766,-3.91354,-3.88423,6.74599,-22.7984,5.49992,-3.38061,4.6197,2.18961,-8.60887,4.81526
-19.4435,0.997556,0.231856,4,15,0,23.7137,-0.425167,6.22072,-2.06083,7.77028,2.79413,4.65447,-3.63185,-3.49268,6.50681,-4.1452,-5.63511,-3.22179,-3.7571,-3.33957,-3.15892,-3.40024,-3.88199,-4.21158,22.0994,2.44797,8.71771,-7.77951,-5.2746,11.1465,7.4173,-6.88548
-15.0604,0.856723,0.231856,4,15,0,24.0391,1.25727,2.1032,6.08375,1.07124,2.64723,0.912437,4.40019,5.27525,2.32273,3.57316,-4.69437,-3.46156,-3.75381,-3.46997,-3.29618,-3.39236,-4.45041,-3.9189,1.92591,-5.11763,-31.7906,5.9711,3.02546,4.37508,4.01126,-13.4483
-11.7707,1,0.231856,3,7,0,16.5355,2.55453,2.93522,1.65871,3.57313,2.62931,0.709096,2.58252,2.98173,2.57158,0.939028,-5.16891,-3.31951,-3.75342,-3.48037,-3.19539,-3.33306,-4.41171,-3.99811,19.1292,7.5537,12.8374,25.3162,-0.527954,8.92782,25.6835,-33.2983
-10.5082,0.857013,0.231856,3,7,0,13.6919,1.78229,2.55688,2.18747,2.83504,2.96518,0.74126,2.33597,1.35417,3.10234,1.89198,-5.10763,-3.35491,-3.76103,-3.4787,-3.18486,-3.31735,-4.33122,-3.96698,-27.346,3.4589,-17.0655,-17.33,-0.314164,20.3128,2.51224,-0.352428
-14.1759,0.903712,0.231856,3,7,0,14.976,0.821978,2.88307,0.872883,3.46094,2.69927,-0.129973,2.92265,-4.16682,2.28544,3.10077,-5.26228,-3.32454,-3.75497,-3.5269,-3.21115,-3.42715,-4.45626,-3.93153,-15.8307,11.2588,33.3082,-9.82584,-15.8834,-5.04901,-2.25965,-10.8621
-7.95834,0.891078,0.231856,3,7,0,16.2602,1.55072,1.0926,1.84789,-0.410357,1.5611,2.05892,2.07856,3.0362,0.858018,0.479033,-5.14684,-3.57519,-3.73216,-3.41772,-3.17467,-3.33397,-4.69076,-4.01414,-3.76472,3.30621,17.0009,-0.727852,-0.496224,14.0332,6.74615,23.3137
-7.95834,0.000304938,0.231856,3,7,0,12.1708,1.55072,1.0926,1.84789,-0.410357,1.5611,2.05892,2.07856,3.0362,0.858018,0.479033,-5.14684,-3.57519,-3.73216,-3.41772,-3.17467,-3.33397,-4.69076,-4.01414,16.763,-1.52681,-1.33558,4.19385,-13.7223,-8.14566,15.7796,30.825
-8.55195,0.539201,0.231856,1,3,0,10.3209,1.39909,1.36041,2.1442,-0.150911,1.77529,1.40625,1.0166,2.89561,0.687595,-0.425851,-5.11259,-3.55371,-3.73607,-3.44613,-3.14127,-3.33168,-4.72012,-4.04758,-17.9566,-3.81834,5.40554,2.87394,13.1008,10.419,10.0289,-19.1687
-16.215,0.103199,0.231856,2,3,0,20.7928,1.86898,0.92868,3.78767,-0.131966,1.96099,0.596605,1.67551,1.51091,-1.476,2.99073,-4.92974,-3.55217,-3.7396,-3.48627,-3.16035,-3.31791,-5.1181,-3.93457,-11.4324,6.55091,-0.159718,10.0314,3.38263,22.835,-8.94524,7.89637
-17.2902,0.857195,0.231856,3,7,0,20.6579,1.05723,5.54096,-0.216052,2.78375,-1.02702,1.43839,-0.941425,2.34769,7.16568,-4.81728,-5.3962,-3.35757,-3.69913,-3.44465,-3.11618,-3.32434,-3.80844,-4.24576,0.713363,0.882788,2.24613,-9.9202,15.6909,14.8206,24.516,-10.7224
-18.6259,0.977096,0.231856,4,15,0,23.2606,2.77808,2.64841,-1.74468,-0.302496,2.1881,3.23787,-1.42486,9.56792,5.9994,0.713918,-5.59309,-3.56618,-3.7441,-3.37532,-3.11728,-3.62018,-3.9416,-4.00588,3.6494,-5.45605,-6.79069,17.5967,12.8827,-2.61539,-0.864995,11.7346
-18.011,0.98484,0.231856,4,31,0,24.4808,-1.24103,4.25786,7.53803,-2.49829,-3.33565,0.172437,0.183559,-7.3109,1.27838,-2.17929,-4.55742,-3.77259,-3.69175,-3.50946,-3.12481,-3.60225,-4.61959,-4.11958,11.4476,4.05144,-27.4624,6.2228,4.93682,-20.2738,9.10355,-0.676848
-15.0751,0.539946,0.231856,3,15,0,21.8434,0.640962,3.2552,0.19234,2.08016,5.76428,2.56537,2.38234,-2.87218,2.60515,-1.82243,-5.34536,-3.39675,-3.84155,-3.3981,-3.18678,-3.37879,-4.40653,-4.10416,-12.8052,5.6979,34.4745,19.5787,6.74918,-16.8207,-11.6349,7.50555
-16.2935,0.843468,0.231856,3,15,0,19.8075,0.0981879,3.17973,-3.18739,0.561886,5.06763,-1.49506,0.399406,-3.91316,0.957889,-2.63734,-5.78844,-3.49815,-3.81865,-3.61504,-3.12825,-3.41658,-4.67369,-4.13995,-18.9817,-15.4756,29.0722,2.97929,-5.71128,-26.2988,-0.690834,-24.2636
-15.239,0.965716,0.231856,4,15,0,20.2504,0.000905006,3.06107,1.48284,-1.39817,-6.06686,-0.8717,-2.52246,0.994622,-1.30407,0.695991,-5.18957,-3.66315,-3.7099,-3.57288,-3.13047,-3.31683,-5.08476,-4.0065,-4.72956,16.0437,-7.29288,16.1914,0.440096,6.35244,1.27362,-15.1272
-15.6361,0.90018,0.231856,3,7,0,21.4491,1.27476,3.46578,4.87819,1.69737,-0.1976,2.74938,-1.51458,-5.79712,2.34458,-0.809456,-4.81503,-3.42014,-3.70687,-3.39149,-3.1178,-3.50775,-4.44698,-4.06252,-34.7303,8.71212,27.2015,-1.32771,-10.7366,0.454901,7.73038,-16.2437
-11.452,0.992931,0.231856,3,7,0,16.4952,2.25584,1.62697,0.620808,1.51882,0.123401,1.50455,1.66923,5.53867,1.48242,0.890104,-5.29281,-3.43155,-3.71058,-3.44163,-3.16014,-3.40196,-4.58568,-3.99979,-3.34733,7.93339,9.66192,-5.4074,-5.7259,10.2408,10.1231,14.8715
-12.3097,0.723121,0.231856,3,7,0,19.3133,1.69156,1.74158,0.324106,2.64122,-0.582277,4.1377,2.77665,-0.41498,4.83,0.251386,-5.32911,-3.36511,-3.70294,-3.35069,-3.20421,-3.32511,-4.08877,-4.02232,-11.5252,-29.5882,39.2312,27.2139,17.1373,6.74703,3.93484,-4.16552
-9.70949,0.990761,0.231856,3,7,0,13.8142,2.27343,1.56101,3.13506,2.56875,4.05502,0.317035,1.13678,3.73917,0.673093,2.83322,-5.00091,-3.36902,-3.78874,-3.50139,-3.14435,-3.34784,-4.72263,-3.93899,-3.13867,10.9764,-24.5098,20.8171,7.38506,-10.2778,14.1819,10.949
-9.43391,0.788494,0.231856,3,15,0,13.6252,6.87559,1.32984,9.15795,6.56736,5.85426,4.62815,5.41043,6.80236,5.66699,6.70276,-4.41593,-3.23179,-3.84465,-3.34008,-3.36983,-3.45596,-3.98204,-3.85261,22.9418,2.11306,-6.53027,15.0313,-7.94516,4.02121,5.30881,0.779173
-6.00184,0.712297,0.231856,2,3,0,10.3784,6.14989,1.0277,4.87215,6.13731,6.74282,6.89521,6.05421,6.43597,6.48076,4.59358,-4.81565,-3.23887,-3.87692,-3.31688,-3.42334,-3.43894,-3.88499,-3.89396,6.00561,6.13427,22.8422,-0.537788,1.45299,-27.4207,3.09611,12.827
-8.05627,0.061442,0.231856,3,7,0,11.5738,6.86734,1.11236,6.86342,6.22206,5.00836,8.78897,6.50313,6.50007,5.79311,6.05171,-4.61978,-3.23733,-3.81679,-3.33006,-3.46368,-3.44184,-3.96656,-3.86391,16.0134,7.43706,1.19009,-0.413994,6.96856,13.1919,8.51838,-22.6835
-14.3536,0.224898,0.231856,2,6,1,17.4719,7.83043,3.37156,4.46087,11.3741,9.32223,7.76251,7.76922,9.24955,10.6554,8.57468,-4.8583,-3.27845,-3.98808,-3.31924,-3.59085,-3.59805,-3.49124,-3.82742,12.1395,-0.0509103,-3.90735,9.94973,22.6582,-1.89872,22.6705,28.5568
-11.3576,0.610698,0.231856,4,23,0,17.9236,7.03455,1.63326,8.73408,8.95988,7.03318,6.03054,4.97661,3.43655,7.35502,8.3106,-4.45182,-3.22613,-3.88814,-3.32072,-3.33666,-3.34137,-3.7881,-3.83032,-7.23588,3.29732,-3.7351,-0.651303,-8.51644,1.65774,2.9332,0.296514
-13.0988,0.55862,0.231856,3,7,0,15.9582,6.52352,2.32668,5.23442,3.91484,5.90172,7.86023,8.03283,10.8208,7.07309,4.8987,-4.7787,-3.30497,-3.84629,-3.31989,-3.61982,-3.71538,-3.81851,-3.88713,8.69783,6.81485,4.12426,29.1602,13.8324,-8.16914,20.0228,32.2828
-13.181,0.919498,0.231856,3,15,0,17.8088,4.03702,1.76836,5.89954,7.16869,4.40766,2.71636,2.36643,-0.0838444,5.02889,6.22445,-4.71239,-3.22498,-3.7987,-3.39266,-3.18612,-3.32169,-4.06277,-3.86079,-5.05435,3.68033,4.13287,14.2795,21.936,6.0229,20.5818,5.16903
-13.6389,0.999329,0.231856,3,7,0,16.2104,3.4852,2.701,2.79987,0.883836,3.09475,4.48864,4.53154,8.7325,4.16623,1.43818,-5.0382,-3.47472,-3.76408,-3.3429,-3.30504,-3.56391,-4.17839,-3.98146,4.90844,19.02,-7.35544,-6.58631,12.3748,10.7363,4.60608,-4.56428
-15.096,0.976653,0.231856,3,7,0,16.3221,3.29847,2.58168,2.66842,0.173524,2.84861,3.54916,5.53936,9.76365,3.52488,2.2602,-5.05296,-3.52779,-3.75834,-3.36604,-3.38013,-3.6342,-4.26917,-3.9557,-5.59454,10.5244,25.8277,2.25196,6.29497,2.91195,-8.42809,8.71608
-14.4067,0.90866,0.231856,3,15,0,18.9784,2.43193,3.0404,5.13352,3.01117,6.1959,-2.18709,1.35145,1.56348,0.402643,2.30726,-4.78893,-3.34597,-3.85669,-3.66561,-3.15029,-3.31815,-4.76986,-3.95429,-19.9601,-4.36306,-2.24208,-13.3226,10.9796,-7.38392,13.9753,-25.1954
-15.4638,0.899016,0.231856,4,15,0,19.9681,1.86258,3.85774,1.15372,8.08137,-0.693347,1.23163,3.27888,4.43063,7.1815,3.37822,-5.22859,-3.22156,-3.70192,-3.45433,-3.22918,-3.36547,-3.80672,-3.92402,-24.7569,13.6118,-9.60696,11.888,1.08726,-2.0312,2.12942,-2.11357
-19.6522,0.904263,0.231856,4,15,0,22.1857,5.31371,4.859,5.9814,-1.78575,7.9275,2.70257,5.92306,-4.95648,6.66778,0.233924,-4.70436,-3.70033,-3.92475,-3.39315,-3.41202,-3.46344,-3.86362,-4.02295,-11.8369,-6.62175,7.11243,-14.7066,9.77814,-2.02728,13.5969,3.41348
-16.6661,1,0.231856,4,15,0,22.2869,5.20088,3.41418,4.1894,7.67811,-1.87416,1.89159,0.173512,8.10192,4.61607,7.61574,-4.88687,-3.22204,-3.694,-3.42467,-3.12466,-3.52525,-4.11717,-3.83897,-0.222472,23.6868,-30.7361,-0.237362,-8.93977,1.86968,-2.97425,22.9079
-16.7291,0.912874,0.231856,4,15,0,21.4282,6.24551,4.25391,10.4936,12.582,6.55885,7.48481,7.47876,-0.951173,8.68736,4.98448,-4.30804,-3.3265,-3.86999,-3.31781,-3.55992,-3.33257,-3.65515,-3.88526,22.8548,23.2756,23.2134,20.8344,17.4461,-6.18362,13.4251,-5.54206
-16.5369,0.915986,0.231856,3,15,0,20.2572,5.81641,4.84598,8.42572,10.6797,6.35521,11.0251,8.54226,5.3368,5.57803,3.56522,-4.47844,-3.25743,-3.86246,-3.38378,-3.67823,-3.39455,-3.99305,-3.9191,-16.6834,36.739,24.6084,-9.5092,13.3978,-7.048,11.6415,-3.08662
-25.9433,0.765091,0.231856,5,31,0,30.6062,11.6258,8.11213,20.9577,12.9022,18.4626,13.5242,8.68633,16.0861,26.3363,23.1746,-3.7372,-3.34168,-4.59122,-3.49273,-3.69533,-4.25729,-3.56899,-4.00201,32.9659,-1.07548,-0.520157,11.9021,-0.85065,9.48319,31.0335,36.2882
-23.1859,0.971131,0.231856,4,15,0,29.1431,13.3854,6.22799,20.9374,15.8105,7.62992,16.9633,7.75802,11.9008,21.9115,21.5416,-3.73783,-3.52654,-3.91222,-3.72703,-3.58964,-3.80785,-3.29802,-3.94981,26.2078,29.5299,9.19552,21.1902,8.60166,23.5824,41.1565,36.6642
-19.1399,0.985319,0.231856,4,31,0,27.2643,8.31437,4.27082,2.0578,11.0172,14.0038,10.7112,4.76616,5.80506,3.97248,11.3116,-5.12254,-3.26704,-4.25623,-3.37375,-3.3214,-3.41224,-4.20538,-3.81004,5.38624,10.2194,3.92022,14.6699,16.5777,19.2317,20.9471,8.4527
-14.4689,0.934825,0.231856,3,7,0,24.1553,9.18192,3.23019,13.279,6.42938,12.6685,7.71794,6.95261,7.36247,9.59648,8.0777,-4.10856,-3.23386,-4.17103,-3.31896,-3.50656,-3.48411,-3.57462,-3.83305,6.78715,16.7797,48.8552,12.2023,-1.34778,-6.49868,3.32697,-5.67872
-17.1265,0.895147,0.231856,4,15,0,22.3081,8.33564,2.88924,12.7054,6.96826,9.74766,8.50752,3.53731,5.2628,13.182,14.2783,-4.14682,-3.22685,-4.00892,-3.32622,-3.24324,-3.39192,-3.33759,-3.81732,16.7088,14.6943,30.0665,13.9176,14.3959,16.1182,-2.58895,-24.3677
-17.226,0.98607,0.231856,4,15,0,21.2455,6.26288,3.08252,3.91579,9.05459,5.99101,6.99755,8.0902,13.1442,3.12154,3.12037,-4.91599,-3.22708,-3.84941,-3.31683,-3.62624,-3.92627,-4.32837,-3.93099,9.5044,19.1277,12.3114,0.308898,5.55993,2.51841,0.190001,3.38677
-20.3758,0.876761,0.231856,4,15,0,24.733,7.04679,6.06889,8.3968,-2.22416,8.62173,12.2457,1.17633,-1.87063,11.0185,12.7351,-4.48096,-3.74419,-3.95533,-3.43054,-3.1454,-3.35089,-3.46523,-3.81014,-9.03953,7.86697,-15.3317,21.3241,0.111621,-21.3889,3.64376,0.336219
-23.9793,0.874196,0.231856,4,15,0,29.3049,5.3209,4.75548,1.92823,-4.98225,1.20457,6.69672,1.99359,17.0423,1.90885,10.0201,-5.13752,-4.06422,-3.72606,-3.31721,-3.17148,-4.38029,-4.51615,-3.81536,4.33879,-10.7099,16.9075,4.07517,25.0737,-4.61301,-10.9773,28.5356
-20.432,0.957151,0.231856,4,15,0,27.5492,4.73702,3.94458,6.42939,-5.44817,10.9318,9.34463,-1.07191,6.32221,5.05159,4.50852,-4.66097,-4.12579,-4.07062,-3.33955,-3.1162,-3.43388,-4.05983,-3.89592,18.8693,-15.1912,19.1095,-5.90387,-15.0871,14.908,20.3619,-36.444
-18.9481,0.937363,0.231856,4,31,0,26.1059,7.50126,6.57457,16.8477,9.27413,12.5375,5.99443,6.33333,6.27252,14.9075,3.09254,-3.90337,-3.22964,-4.16304,-3.32101,-3.44812,-3.43171,-3.26934,-3.93175,29.0256,-3.357,26.137,-14.1766,8.48216,4.535,29.2722,-6.44132
-21.057,0.928562,0.231856,4,15,0,26.8944,8.90641,6.0113,18.4777,9.89751,19.1435,1.99343,4.60211,10.263,13.7745,11.5962,-3.82849,-3.23953,-4.64921,-3.42041,-3.30989,-3.67139,-3.3108,-3.80956,-8.08739,13.7081,17.4099,11.3631,-7.00254,33.4132,14.3283,36.5653
-25.2112,0.922568,0.231856,4,31,0,30.6781,3.49893,8.36766,7.29893,2.84041,-12.446,11.5482,-5.07541,16.8661,-1.1472,4.0295,-4.57929,-3.35463,-3.8658,-3.40231,-3.21869,-4.35706,-5.0546,-3.90735,3.43789,2.93206,-16.9539,11.8496,-7.82297,5.68771,11.2009,-23.6787
-25.8502,0.992213,0.231856,4,31,0,32.3906,2.08376,11.576,15.6954,-2.90004,10.6186,-2.50037,3.11983,-18.3948,14.3599,6.14009,-3.96344,-3.81558,-4.05377,-3.6898,-3.22093,-4.87121,-3.28777,-3.8623,11.4737,6.13623,10.6045,-1.88845,15.5809,-22.3779,5.85535,21.4797
-27.4746,0.933129,0.231856,5,31,0,35.0577,-0.0489923,16.4213,23.1975,-7.27013,9.60545,0.0842529,8.84382,-11.8686,17.1209,9.62723,-3.67824,-4.38741,-4.00187,-3.51447,-3.71432,-4.00114,-3.22539,-3.818,10.5113,-16.0022,3.12514,-2.50019,6.77644,-0.833862,25.9685,20.2266
-22.149,0.976191,0.231856,5,31,0,34.8325,3.27976,6.62838,-0.416026,13.2595,-3.43117,8.0578,-4.99127,11.5402,4.27355,-1.97348,-5.42137,-3.35983,-3.69189,-3.32146,-3.2145,-3.77591,-4.1636,-4.11063,-0.828412,21.317,2.40221,13.3938,-16.8258,26.795,4.70342,4.16573
-25.7877,0.972731,0.231856,4,15,0,27.4837,4.76408,9.52936,2.22521,16.8889,-6.25766,7.15787,-9.56695,11.3038,-1.47591,1.73009,-5.1033,-3.61659,-3.71225,-3.31694,-3.5692,-3.75555,-5.11808,-3.97207,2.57542,19.9345,-10.6644,7.80929,-6.61968,10.2312,-2.51555,-25.3034
-29.6234,0.99335,0.231856,5,31,0,34.4799,4.13347,12.398,24.8579,-7.23082,15.821,4.39902,18.2941,-5.25067,25.712,13.938,-3.64893,-4.38141,-4.38338,-3.34479,-5.41408,-3.47828,-3.5189,-3.81511,33.5132,-12.6772,24.4056,20.3282,24.554,-15.3371,23.9312,24.179
-21.2958,0.96771,0.231856,4,15,0,31.4717,8.32154,6.41399,20.6422,3.84631,13.4917,0.637302,1.12693,8.22146,17.2913,7.49344,-3.74729,-3.30779,-4.22273,-3.48412,-3.14409,-3.53233,-3.22404,-3.84065,32.8979,-2.92701,16.3451,3.16374,-6.56047,19.3776,15.2538,16.7045
-21.8308,0.99594,0.231856,4,15,0,26.9695,7.22136,6.19473,3.44214,13.1616,-1.20642,15.7569,9.76871,11.9334,5.46138,12.5083,-4.96719,-3.35473,-3.69781,-3.63371,-3.832,-3.8108,-4.00761,-3.80971,19.8239,13.4292,8.57828,11.5663,10.067,11.7415,-1.52089,14.0114
-22.4126,0.961612,0.231856,4,15,0,28.7347,12.1654,6.16939,14.9622,9.66752,10.5836,18.6834,14.756,8.55424,19.454,4.05189,-4.00473,-3.23543,-4.05191,-3.88089,-4.64857,-3.55265,-3.23209,-3.9068,47.1884,27.9339,22.0361,7.23427,7.43331,14.9981,6.35949,8.81733
-24.0402,0.950048,0.231856,4,15,0,27.9064,10.6269,8.11791,7.74307,16.4898,6.55957,22.1968,11.9256,9.67436,16.6135,4.97458,-4.53886,-3.5819,-3.87001,-4.27115,-4.14747,-3.62776,-3.23113,-3.88548,9.18295,20.4104,19.9449,39.1153,2.93829,37.6388,-4.10716,1.90369
-16.0763,0.964038,0.231856,4,15,0,27.1054,10.5166,3.81565,12.2464,10.8491,6.56831,11.6709,10.6906,13.3554,8.59441,8.48093,-4.17849,-3.26211,-3.87034,-3.40699,-3.9598,-3.94764,-3.66385,-3.82842,0.864607,19.0155,1.14743,4.70235,12.5581,17.9863,11.3823,-1.7746
-19.2225,0.972596,0.231856,4,31,0,26.1158,0.0358729,5.13539,7.82897,2.54821,4.9205,0.230209,-1.48329,-7.71657,5.92762,7.45259,-4.53114,-3.37013,-3.81406,-3.50621,-3.1176,-3.63079,-3.95024,-3.84122,61.3013,25.6702,14.953,-8.6717,-8.17862,-9.85462,2.11318,-14.3875
-18.8942,0.941079,0.231856,4,31,0,24.536,-0.848864,4.15111,-2.03167,-4.3147,-1.91141,-1.00789,-3.12414,-5.13474,2.73291,-8.86275,-5.63121,-3.97978,-3.69384,-3.58182,-3.14401,-3.47235,-4.38694,-4.481,16.176,-9.25791,3.95348,-2.55553,4.27065,-6.77943,-16.4375,-2.63293
-17.253,0.930182,0.231856,4,15,0,21.7581,1.29227,3.40195,-1.67876,1.75811,-2.31417,-1.52558,-1.26428,1.10167,-3.73073,5.36324,-5.58439,-3.41633,-3.69245,-3.61719,-3.11659,-3.31688,-5.58265,-3.87728,-0.276967,-8.94407,-24.6324,-10.5376,15.5876,2.76831,-6.83051,26.1161
-17.0003,0.964232,0.231856,4,15,0,20.8276,0.0923771,3.67092,-1.68351,-0.64661,-2.36716,1.77165,0.495579,1.77794,-1.43508,8.18253,-5.58501,-3.59534,-3.69231,-3.42979,-3.12997,-3.31933,-5.11014,-3.8318,6.16569,-4.5109,0.404745,24.2977,6.34516,7.70555,11.8333,3.80137
-22.8898,0.988745,0.231856,4,15,0,25.2362,-5.87078,4.66758,-8.57288,-9.71203,-2.16234,-9.93943,-3.24467,-9.37086,0.663466,-4.79311,-6.59938,-4.7901,-3.6929,-4.50255,-3.14727,-3.76127,-4.7243,-4.24451,-41.74,19.9835,2.94232,2.76188,-0.874283,1.87299,-3.85043,8.84878
-17.3016,0.990032,0.231856,3,7,0,24.9059,-4.12241,2.07245,-4.68791,-3.40006,-6.24747,-8.12038,-3.17308,-0.844462,-4.10002,-1.0128,-6.00143,-3.87133,-3.71213,-4.26157,-3.14531,-3.33089,-5.66358,-4.07063,-5.66354,-10.927,4.21974,13.5153,-16.9093,-14.4845,-7.5963,-20.5927
-16.3147,1,0.231856,3,7,0,20.8307,-2.20959,2.85021,-1.11172,1.11865,-1.55705,-2.16471,1.1785,-6.11153,-2.45867,-5.97621,-5.5103,-3.45829,-3.69559,-3.66391,-3.14546,-3.52582,-5.31431,-4.30799,0.55696,-3.30698,-11.715,-11.7604,4.45896,0.780142,-8.37884,2.52789
-15.8095,0.97121,0.231856,3,7,0,19.8868,-0.552705,3.11774,2.37578,1.29542,-0.866944,-2.8213,1.94248,3.18609,-3.26254,-3.41036,-5.0861,-3.44628,-3.70041,-3.71542,-3.16961,-3.33658,-5.482,-4.17579,-1.73807,2.64587,-11.542,-0.298444,-13.6195,-0.488034,6.60663,7.50215
-20.2101,0.980758,0.231856,3,7,0,21.4567,0.919505,4.65654,4.90276,1.71113,-1.52512,-4.13994,5.0996,5.14875,-6.71873,-0.380882,-4.81251,-3.41927,-3.69578,-3.82964,-3.34582,-3.38796,-6.2766,-4.04586,23.7295,-24.139,11.0825,-3.50695,-1.20994,6.60341,-1.5214,18.9652
-19.1328,0.93739,0.231856,3,7,0,23.958,-0.335509,4.04311,-0.444575,0.873923,-3.42498,-2.39998,4.44942,-0.428762,-5.60176,6.40434,-5.42498,-3.47543,-3.69188,-3.68196,-3.29947,-3.32527,-6.00674,-3.85763,-13.6197,9.33485,-5.57967,21.6044,8.43161,-2.58586,-1.8176,32.3097
-20.6978,0.850717,0.231856,4,15,0,24.8855,2.79795,7.93485,7.98962,0.868643,7.08456,5.16079,-6.14125,2.41928,11.465,-7.26301,-4.5168,-3.4758,-3.89016,-3.33081,-3.27933,-3.32516,-3.43505,-4.38194,1.63011,-5.65786,1.60455,-2.63435,-3.86377,-12.0751,30.027,-18.0434
